0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-5.5161,-7.8496,-5.5853,0,5.5853,7.8496,5.5161,0,-8.7042,-12.408,-8.8449,0,8.8449,12.408,8.7042,0,-14.437,-20.631,-14.742,0,14.742,20.631,14.437,0,-25.008,-35.849,-25.699,0,25.699,35.849,25.008,0,-44.108,-63.467,-45.67,0,45.67,63.467,44.108,0,-74.853,-108.09,-78.053,0,78.053,108.09,74.853,0,-112.3,-162.48,-117.54,0,117.54,162.48,112.3,0,-138.88,-200.96,-145.38,0,145.38,200.96,138.88,0,-138.88,-200.96,-145.38,0,145.38,200.96,138.88,0,-112.3,-162.48,-117.54,0,117.54,162.48,112.3,0,-74.853,-108.09,-78.053,0,78.053,108.09,74.853,0,-44.108,-63.467,-45.67,0,45.67,63.467,44.108,0,-25.008,-35.849,-25.699,0,25.699,35.849,25.008,0,-14.437,-20.631,-14.742,0,14.742,20.631,14.437,0,-8.7042,-12.408,-8.8449,0,8.8449,12.408,8.7042,0,-5.5161,-7.8496,-5.5853,0,5.5853,7.8496,5.5161
0,-10.963,-15.697,-11.239,0,11.239,15.697,10.963,0,-17.268,-24.812,-17.83,0,17.83,24.812,17.268,0,-28.571,-41.25,-29.79,0,29.79,41.25,28.571,0,-49.332,-71.671,-52.095,0,52.095,71.671,49.332,0,-86.68,-126.87,-92.926,0,92.926,126.87,86.68,0,-146.57,-216.06,-159.37,0,159.37,216.06,146.57,0,-219.47,-324.81,-240.45,0,240.45,324.81,219.47,0,-271.39,-401.81,-297.37,0,297.37,401.81,271.39,0,-271.39,-401.81,-297.37,0,297.37,401.81,271.39,0,-219.47,-324.81,-240.45,0,240.45,324.81,219.47,0,-146.57,-216.06,-159.37,0,159.37,216.06,146.57,0,-86.68,-126.87,-92.926,0,92.926,126.87,86.68,0,-49.332,-71.671,-52.095,0,52.095,71.671,49.332,0,-28.571,-41.25,-29.79,0,29.79,41.25,28.571,0,-17.268,-24.812,-17.83,0,17.83,24.812,17.268,0,-10.963,-15.697,-11.239,0,11.239,15.697,10.963
0,-16.34,-23.54,-16.962,0,16.962,23.54,16.34,0,-25.69,-37.205,-26.956,0,26.956,37.205,25.69,0,-42.402,-61.846,-45.144,0,45.144,61.846,42.402,0,-72.979,-107.44,-79.194,0,79.194,107.44,72.979,0,-127.74,-190.16,-141.79,0,141.79,190.16,127.74,0,-215.23,-323.8,-244.03,0,244.03,323.8,215.23,0,-321.63,-486.86,-368.83,0,368.83,486.86,321.63,0,-397.63,-602.45,-456.1,0,456.1,602.45,397.63,0,-397.63,-602.45,-456.1,0,456.1,602.45,397.63,0,-321.63,-486.86,-368.83,0,368.83,486.86,321.63,0,-215.23,-323.8,-244.03,0,244.03,323.8,215.23,0,-127.74,-190.16,-141.79,0,141.79,190.16,127.74,0,-72.979,-107.44,-79.194,0,79.194,107.44,72.979,0,-42.402,-61.846,-45.144,0,45.144,61.846,42.402,0,-25.69,-37.205,-26.956,0,26.956,37.205,25.69,0,-16.34,-23.54,-16.962,0,16.962,23.54,16.34
0,-21.648,-31.375,-22.753,0,22.753,31.375,21.648,0,-33.972,-49.584,-36.223,0,36.223,49.584,33.972,0,-55.933,-82.409,-60.807,0,60.807,82.409,55.933,0,-95.956,-143.13,-107,0,107,143.13,95.956,0,-167.32,-253.26,-192.29,0,192.29,253.26,167.32,0,-280.9,-431.2,-332.09,0,332.09,431.2,280.9,0,-418.88,-648.49,-502.8,0,502.8,648.49,418.88,0,-517.72,-802.75,-621.68,0,621.68,802.75,517.72,0,-517.72,-802.75,-621.68,0,621.68,802.75,517.72,0,-418.88,-648.49,-502.8,0,502.8,648.49,418.88,0,-280.9,-431.2,-332.09,0,332.09,431.2,280.9,0,-167.32,-253.26,-192.29,0,192.29,253.26,167.32,0,-95.956,-143.13,-107,0,107,143.13,95.956,0,-55.933,-82.409,-60.807,0,60.807,82.409,55.933,0,-33.972,-49.584,-36.223,0,36.223,49.584,33.972,0,-21.648,-31.375,-22.753,0,22.753,31.375,21.648
0,-26.885,-39.202,-28.612,0,28.612,39.202,26.885,0,-42.114,-61.943,-45.628,0,45.628,61.943,42.114,0,-69.165,-102.93,-76.776,0,76.776,102.93,69.165,0,-118.27,-178.71,-135.52,0,135.52,178.71,118.27,0,-205.44,-316.12,-244.45,0,244.45,316.12,205.44,0,-343.64,-538.15,-423.62,0,423.62,538.15,343.64,0,-511.35,-809.55,-642.49,0,642.49,809.55,511.35,0,-631.78,-1002.6,-794.25,0,794.25,1002.6,631.78,0,-631.78,-1002.6,-794.25,0,794.25,1002.6,631.78,0,-511.35,-809.55,-642.49,0,642.49,809.55,511.35,0,-343.64,-538.15,-423.62,0,423.62,538.15,343.64,0,-205.44,-316.12,-244.45,0,244.45,316.12,205.44,0,-118.27,-178.71,-135.52,0,135.52,178.71,118.27,0,-69.165,-102.93,-76.776,0,76.776,102.93,69.165,0,-42.114,-61.943,-45.628,0,45.628,61.943,42.114,0,-26.885,-39.202,-28.612,0,28.612,39.202,26.885
0,-32.053,-47.017,-34.538,0,34.538,47.017,32.053,0,-50.116,-74.277,-55.174,0,55.174,74.277,50.116,0,-82.101,-123.39,-93.054,0,93.054,123.39,82.101,0,-139.94,-214.16,-164.76,0,164.76,214.16,139.94,0,-242.13,-378.67,-298.28,0,298.28,378.67,242.13,0,-403.52,-644.52,-518.69,0,518.69,644.52,403.52,0,-599.15,-969.89,-788.03,0,788.03,969.89,599.15,0,-739.93,-1201.9,-973.96,0,973.96,1201.9,739.93,0,-739.93,-1201.9,-973.96,0,973.96,1201.9,739.93,0,-599.15,-969.89,-788.03,0,788.03,969.89,599.15,0,-403.52,-644.52,-518.69,0,518.69,644.52,403.52,0,-242.13,-378.67,-298.28,0,298.28,378.67,242.13,0,-139.94,-214.16,-164.76,0,164.76,214.16,139.94,0,-82.101,-123.39,-93.054,0,93.054,123.39,82.101,0,-50.116,-74.277,-55.174,0,55.174,74.277,50.116,0,-32.053,-47.017,-34.538,0,34.538,47.017,32.053
0,-37.15,-54.819,-40.531,0,40.531,54.819,37.15,0,-57.978,-86.582,-64.858,0,64.858,86.582,57.978,0,-94.741,-143.78,-109.64,0,109.64,143.78,94.741,0,-160.95,-249.44,-194.72,0,194.72,249.44,160.95,0,-277.43,-440.86,-353.8,0,353.8,440.86,277.43,0,-460.63,-750.21,-617.36,0,617.36,750.21,460.63,0,-682.39,-1129.4,-939.54,0,939.54,1129.4,682.39,0,-842.31,-1400.4,-1160.9,0,1160.9,1400.4,842.31,0,-842.31,-1400.4,-1160.9,0,1160.9,1400.4,842.31,0,-682.39,-1129.4,-939.54,0,939.54,1129.4,682.39,0,-460.63,-750.21,-617.36,0,617.36,750.21,460.63,0,-277.43,-440.86,-353.8,0,353.8,440.86,277.43,0,-160.95,-249.44,-194.72,0,194.72,249.44,160.95,0,-94.741,-143.78,-109.64,0,109.64,143.78,94.741,0,-57.978,-86.582,-64.858,0,64.858,86.582,57.978,0,-37.15,-54.819,-40.531,0,40.531,54.819,37.15
0,-42.178,-62.605,-46.591,0,46.591,62.605,42.178,0,-65.7,-98.852,-74.68,0,74.68,98.852,65.7,0,-107.09,-164.09,-126.53,0,126.53,164.09,107.09,0,-181.34,-284.54,-225.4,0,225.4,284.54,181.34,0,-311.35,-502.63,-411.04,0,411.04,502.63,311.35,0,-515.03,-855.1,-719.7,0,719.7,855.1,515.03,0,-761.2,-1287.8,-1097.2,0,1097.2,1287.8,761.2,0,-939.03,-1598.1,-1355.4,0,1355.4,1598.1,939.03,0,-939.03,-1598.1,-1355.4,0,1355.4,1598.1,939.03,0,-761.2,-1287.8,-1097.2,0,1097.2,1287.8,761.2,0,-515.03,-855.1,-719.7,0,719.7,855.1,515.03,0,-311.35,-502.63,-411.04,0,411.04,502.63,311.35,0,-181.34,-284.54,-225.4,0,225.4,284.54,181.34,0,-107.09,-164.09,-126.53,0,126.53,164.09,107.09,0,-65.7,-98.852,-74.68,0,74.68,98.852,65.7,0,-42.178,-62.605,-46.591,0,46.591,62.605,42.178
0,-47.135,-70.372,-52.717,0,52.717,70.372,47.135,0,-73.284,-111.08,-84.639,0,84.639,111.08,73.284,0,-119.15,-184.32,-143.73,0,143.73,184.32,119.15,0,-201.09,-319.43,-256.81,0,256.81,319.43,201.09,0,-343.93,-563.91,-470.01,0,470.01,563.91,343.93,0,-566.78,-959.07,-825.78,0,825.78,959.07,566.78,0,-835.69,-1445,-1261.1,0,1261.1,1445,835.69,0,-1030.2,-1794.7,-1557.4,0,1557.4,1794.7,1030.2,0,-1030.2,-1794.7,-1557.4,0,1557.4,1794.7,1030.2,0,-835.69,-1445,-1261.1,0,1261.1,1445,835.69,0,-566.78,-959.07,-825.78,0,825.78,959.07,566.78,0,-343.93,-563.91,-470.01,0,470.01,563.91,343.93,0,-201.09,-319.43,-256.81,0,256.81,319.43,201.09,0,-119.15,-184.32,-143.73,0,143.73,184.32,119.15,0,-73.284,-111.08,-84.639,0,84.639,111.08,73.284,0,-47.135,-70.372,-52.717,0,52.717,70.372,47.135
