0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-4.6878,-6.6714,-4.7474,0,4.7474,6.6714,4.6878,0,-11.817,-16.888,-12.068,0,12.068,16.888,11.817,0,-32.624,-46.928,-33.759,0,33.759,46.928,32.624,0,-69.196,-100.1,-72.421,0,72.421,100.1,69.196,0,-69.196,-100.1,-72.421,0,72.421,100.1,69.196,0,-32.624,-46.928,-33.759,0,33.759,46.928,32.624,0,-11.817,-16.888,-12.068,0,12.068,16.888,11.817,0,-4.6878,-6.6714,-4.7474,0,4.7474,6.6714,4.6878
0,-9.3159,-13.341,-9.5544,0,9.5544,13.341,9.3159,0,-23.385,-33.767,-24.389,0,24.389,33.767,23.385,0,-64.134,-93.816,-68.673,0,68.673,93.816,64.134,0,-135.26,-200.1,-148.16,0,148.16,200.1,135.26,0,-135.26,-200.1,-148.16,0,148.16,200.1,135.26,0,-64.134,-93.816,-68.673,0,68.673,93.816,64.134,0,-23.385,-33.767,-24.389,0,24.389,33.767,23.385,0,-9.3159,-13.341,-9.5544,0,9.5544,13.341,9.3159
0,-13.884,-20.007,-14.421,0,14.421,20.007,13.884,0,-34.706,-50.63,-36.963,0,36.963,50.63,34.706,0,-94.551,-140.62,-104.76,0,104.76,140.62,94.551,0,-198.26,-299.88,-227.29,0,227.29,299.88,198.26,0,-198.26,-299.88,-227.29,0,227.29,299.88,198.26,0,-94.551,-140.62,-104.76,0,104.76,140.62,94.551,0,-34.706,-50.63,-36.963,0,36.963,50.63,34.706,0,-13.884,-20.007,-14.421,0,14.421,20.007,13.884
0,-18.393,-26.668,-19.346,0,19.346,26.668,18.393,0,-45.781,-67.469,-49.792,0,49.792,67.469,45.781,0,-123.9,-187.31,-142.05,0,142.05,187.31,123.9,0,-258.31,-399.35,-309.92,0,309.92,399.35,258.31,0,-258.31,-399.35,-309.92,0,309.92,399.35,258.31,0,-123.9,-187.31,-142.05,0,142.05,187.31,123.9,0,-45.781,-67.469,-49.792,0,49.792,67.469,45.781,0,-18.393,-26.668,-19.346,0,19.346,26.668,18.393
0,-22.842,-33.323,-24.331,0,24.331,33.323,22.842,0,-56.612,-84.274,-62.878,0,62.878,84.274,56.612,0,-152.19,-233.84,-180.55,0,180.55,233.84,152.19,0,-315.48,-498.39,-396.13,0,396.13,498.39,315.48,0,-315.48,-498.39,-396.13,0,396.13,498.39,315.48,0,-152.19,-233.84,-180.55,0,180.55,233.84,152.19,0,-56.612,-84.274,-62.878,0,62.878,84.274,56.612,0,-22.842,-33.323,-24.331,0,24.331,33.323,22.842
0,-27.231,-39.968,-29.375,0,29.375,39.968,27.231,0,-67.203,-101.04,-76.221,0,76.221,101.04,67.203,0,-179.46,-280.17,-220.28,0,220.28,280.17,179.46,0,-369.85,-596.9,-486.01,0,486.01,596.9,369.85,0,-369.85,-596.9,-486.01,0,486.01,596.9,369.85,0,-179.46,-280.17,-220.28,0,220.28,280.17,179.46,0,-67.203,-101.04,-76.221,0,76.221,101.04,67.203,0,-27.231,-39.968,-29.375,0,29.375,39.968,27.231
0,-31.561,-46.603,-34.477,0,34.477,46.603,31.561,0,-77.554,-117.76,-89.822,0,89.822,117.76,77.554,0,-205.73,-326.26,-261.27,0,261.27,326.26,205.73,0,-421.52,-694.79,-579.65,0,579.65,694.79,421.52,0,-421.52,-694.79,-579.65,0,579.65,694.79,421.52,0,-205.73,-326.26,-261.27,0,261.27,326.26,205.73,0,-77.554,-117.76,-89.822,0,89.822,117.76,77.554,0,-31.561,-46.603,-34.477,0,34.477,46.603,31.561
0,-35.831,-53.226,-39.638,0,39.638,53.226,35.831,0,-87.668,-134.41,-103.68,0,103.68,134.41,87.668,0,-231.01,-372.08,-303.52,0,303.52,372.08,231.01,0,-470.57,-791.93,-677.15,0,677.15,791.93,470.57,0,-470.57,-791.93,-677.15,0,677.15,791.93,470.57,0,-231.01,-372.08,-303.52,0,303.52,372.08,231.01,0,-87.668,-134.41,-103.68,0,103.68,134.41,87.668,0,-35.831,-53.226,-39.638,0,39.638,53.226,35.831
0,-40.041,-59.835,-44.857,0,44.857,59.835,40.041,0,-97.548,-151.01,-117.8,0,117.8,151.01,97.548,0,-255.33,-417.57,-347.06,0,347.06,417.57,255.33,0,-517.07,-888.22,-778.59,0,778.59,888.22,517.07,0,-517.07,-888.22,-778.59,0,778.59,888.22,517.07,0,-255.33,-417.57,-347.06,0,347.06,417.57,255.33,0,-97.548,-151.01,-117.8,0,117.8,151.01,97.548,0,-40.041,-59.835,-44.857,0,44.857,59.835,40.041
