-757.67,-757.67,-757.67,-757.67,-757.67,-757.67,-757.67,-757.67,-1483.1,-1483.1,-1483.1,-1483.1,-1483.1,-1483.1,-1483.1,-1483.1,-2950.1,-2950.1,-2950.1,-2950.1,-2950.1,-2950.1,-2950.1,-2950.1,-4835.2,-4835.2,-4835.2,-4835.2,-4835.2,-4835.2,-4835.2,-4835.2,-4835.2,-4835.2,-4835.2,-4835.2,-4835.2,-4835.2,-4835.2,-4835.2,-2950.1,-2950.1,-2950.1,-2950.1,-2950.1,-2950.1,-2950.1,-2950.1,-1483.1,-1483.1,-1483.1,-1483.1,-1483.1,-1483.1,-1483.1,-1483.1,-757.67,-757.67,-757.67,-757.67,-757.67,-757.67,-757.67,-757.67
-753.82,-754.89,-757.55,-760.29,-761.46,-760.29,-757.55,-754.89,-1463.4,-1469,-1482.6,-1496.9,-1503,-1496.9,-1482.6,-1469,-2875,-2896,-2948.5,-3004,-3028,-3004,-2948.5,-2896,-4655.8,-4705.5,-4831.4,-4966.5,-5025.3,-4966.5,-4831.4,-4705.5,-4655.8,-4705.5,-4831.4,-4966.5,-5025.3,-4966.5,-4831.4,-4705.5,-2875,-2896,-2948.5,-3004,-3028,-3004,-2948.5,-2896,-1463.4,-1469,-1482.6,-1496.9,-1503,-1496.9,-1482.6,-1469,-753.82,-754.89,-757.55,-760.29,-761.46,-760.29,-757.55,-754.89
-749.9,-751.97,-757.2,-762.76,-765.17,-762.76,-757.2,-751.97,-1444.1,-1454.6,-1481.4,-1510.4,-1523.1,-1510.4,-1481.4,-1454.6,-2802.8,-2841.9,-2943.8,-3057.7,-3108.9,-3057.7,-2943.8,-2841.9,-4486.3,-4577.6,-4820,-5098.8,-5226.8,-5098.8,-4820,-4577.6,-4486.3,-4577.6,-4820,-5098.8,-5226.8,-5098.8,-4820,-4577.6,-2802.8,-2841.9,-2943.8,-3057.7,-3108.9,-3057.7,-2943.8,-2841.9,-1444.1,-1454.6,-1481.4,-1510.4,-1523.1,-1510.4,-1481.4,-1454.6,-749.9,-751.97,-757.2,-762.76,-765.17,-762.76,-757.2,-751.97
-745.93,-748.91,-756.61,-765.06,-768.81,-765.06,-756.61,-748.91,-1425,-1440,-1479.2,-1523.5,-1543.5,-1523.5,-1479.2,-1440,-2733.2,-2788,-2936,-3111,-3193.1,-3111,-2936,-2788,-4325.9,-4451.7,-4801,-5231.9,-5440.6,-5231.9,-4801,-4451.7,-4325.9,-4451.7,-4801,-5231.9,-5440.6,-5231.9,-4801,-4451.7,-2733.2,-2788,-2936,-3111,-3193.1,-3111,-2936,-2788,-1425,-1440,-1479.2,-1523.5,-1543.5,-1523.5,-1479.2,-1440,-745.93,-748.91,-756.61,-765.06,-768.81,-765.06,-756.61,-748.91
-741.9,-745.72,-755.78,-767.19,-772.37,-767.19,-755.78,-745.72,-1406.2,-1425.2,-1476.3,-1536.2,-1564.2,-1536.2,-1476.3,-1425.2,-2666.1,-2734.3,-2925.1,-3163.7,-3280.6,-3163.7,-2925.1,-2734.3,-4174.1,-4328,-4774.5,-5365.2,-5667.7,-5365.2,-4774.5,-4328,-4174.1,-4328,-4774.5,-5365.2,-5667.7,-5365.2,-4774.5,-4328,-2666.1,-2734.3,-2925.1,-3163.7,-3280.6,-3163.7,-2925.1,-2734.3,-1406.2,-1425.2,-1476.3,-1536.2,-1564.2,-1536.2,-1476.3,-1425.2,-741.9,-745.72,-755.78,-767.19,-772.37,-767.19,-755.78,-745.72
-737.82,-742.4,-754.73,-769.15,-775.84,-769.15,-754.73,-742.4,-1387.6,-1410.2,-1472.4,-1548.6,-1585.2,-1548.6,-1472.4,-1410.2,-2601.4,-2681,-2911.3,-3215.6,-3371.6,-3215.6,-2911.3,-2681,-4030.2,-4206.9,-4740.7,-5498.3,-5909.2,-5498.3,-4740.7,-4206.9,-4030.2,-4206.9,-4740.7,-5498.3,-5909.2,-5498.3,-4740.7,-4206.9,-2601.4,-2681,-2911.3,-3215.6,-3371.6,-3215.6,-2911.3,-2681,-1387.6,-1410.2,-1472.4,-1548.6,-1585.2,-1548.6,-1472.4,-1410.2,-737.82,-742.4,-754.73,-769.15,-775.84,-769.15,-754.73,-742.4
-733.7,-738.96,-753.44,-770.92,-779.23,-770.92,-753.44,-738.96,-1369.3,-1395,-1467.8,-1560.4,-1606.4,-1560.4,-1467.8,-1395,-2539,-2628.1,-2894.4,-3266.6,-3466.4,-3266.6,-2894.4,-2628.1,-3893.8,-4088.4,-4699.7,-5630.6,-6166.3,-5630.6,-4699.7,-4088.4,-3893.8,-4088.4,-4699.7,-5630.6,-6166.3,-5630.6,-4699.7,-4088.4,-2539,-2628.1,-2894.4,-3266.6,-3466.4,-3266.6,-2894.4,-2628.1,-1369.3,-1395,-1467.8,-1560.4,-1606.4,-1560.4,-1467.8,-1395,-733.7,-738.96,-753.44,-770.92,-779.23,-770.92,-753.44,-738.96
-729.53,-735.41,-751.92,-772.5,-782.52,-772.5,-751.92,-735.41,-1351.3,-1379.8,-1462.4,-1571.7,-1627.8,-1571.7,-1462.4,-1379.8,-2478.8,-2575.7,-2874.7,-3316.3,-3565,-3316.3,-2874.7,-2575.7,-3764.4,-3972.6,-4651.8,-5761.5,-6440.2,-5761.5,-4651.8,-3972.6,-3764.4,-3972.6,-4651.8,-5761.5,-6440.2,-5761.5,-4651.8,-3972.6,-2478.8,-2575.7,-2874.7,-3316.3,-3565,-3316.3,-2874.7,-2575.7,-1351.3,-1379.8,-1462.4,-1571.7,-1627.8,-1571.7,-1462.4,-1379.8,-729.53,-735.41,-751.92,-772.5,-782.52,-772.5,-751.92,-735.41
-725.31,-731.74,-750.17,-773.89,-785.71,-773.89,-750.17,-731.74,-1333.5,-1364.4,-1456.1,-1582.5,-1649.5,-1582.5,-1456.1,-1364.4,-2420.7,-2523.9,-2852.1,-3364.7,-3667.7,-3364.7,-2852.1,-2523.9,-3641.4,-3859.7,-4597.3,-5890.2,-6732.3,-5890.2,-4597.3,-3859.7,-3641.4,-3859.7,-4597.3,-5890.2,-6732.3,-5890.2,-4597.3,-3859.7,-2420.7,-2523.9,-2852.1,-3364.7,-3667.7,-3364.7,-2852.1,-2523.9,-1333.5,-1364.4,-1456.1,-1582.5,-1649.5,-1582.5,-1456.1,-1364.4,-725.31,-731.74,-750.17,-773.89,-785.71,-773.89,-750.17,-731.74
-721.07,-727.97,-748.2,-775.08,-788.79,-775.08,-748.2,-727.97,-1316,-1349,-1449.1,-1592.7,-1671.4,-1592.7,-1449.1,-1349,-2364.6,-2472.8,-2826.9,-3411.4,-3774.7,-3411.4,-2826.9,-2472.8,-3524.4,-3749.7,-4536.4,-6016,-7044,-6016,-4536.4,-3749.7,-3524.4,-3749.7,-4536.4,-6016,-7044,-6016,-4536.4,-3749.7,-2364.6,-2472.8,-2826.9,-3411.4,-3774.7,-3411.4,-2826.9,-2472.8,-1316,-1349,-1449.1,-1592.7,-1671.4,-1592.7,-1449.1,-1349,-721.07,-727.97,-748.2,-775.08,-788.79,-775.08,-748.2,-727.97
